model_name,category,entity,product_name,intended_purpose,month,service_type,source_file
Blued动态推荐算法,个性化推送类,北京蓝城兄弟文化传媒有限公司,Blued（APP）,应用于内容推荐，通过用户点赞、评论、分享等行为数据和用户基础属性数据，推荐用户可能感兴趣的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
Blued直播推荐算法,个性化推送类,北京蓝城兄弟文化传媒有限公司,Blued（APP）,应用于直播内容推荐，通过热门直播数据和用户历史记录，推荐用户可能感兴趣的直播内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
映客直播个性化推荐算法,个性化推送类,北京蜜莱坞网络科技有限公司,映客直播（APP）,应用于直播内容推荐，通过用户行为特征及直播内容特征，推荐用户可能感兴趣的直播内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
去哪儿网国内酒店房型个性化推送算法,个性化推送类,北京趣拿信息技术有限公司,去哪儿旅行（APP）,应用于内容推荐，通过用户历史行为数据和酒店房型基础数据，推荐用户可能感兴趣的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
去哪儿网信息流检索算法,检索过滤类,北京趣拿信息技术有限公司,去哪儿旅行（APP）,应用于帖子检索，通过用户输入的检索词，搜索满足需求的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
去哪儿网国际机票检索算法,检索过滤类,北京趣拿信息技术有限公司,去哪儿旅行（APP）,应用于航班信息检索，通过用户输入的检索词，搜索满足需求的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
去哪儿网国内酒店检索算法,检索过滤类,北京趣拿信息技术有限公司,去哪儿旅行订酒店机票火车票门票（小程序）、去哪儿旅行（APP）、去哪儿旅行（网站）,应用于酒店信息检索，通过搜索词、酒店销量、评分、用户历史行为、历史订单等数据，搜索满足需求的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
去哪儿网火车票中转检索算法,检索过滤类,北京趣拿信息技术有限公司,去哪儿旅行（APP）,应用于火车票中转方案检索，通过用户输入的出发城市和到达城市信息，结合中转方案的总耗时、价格和是否有票等特征，搜索满足需求的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
去哪儿网机票服务包搭售算法,个性化推送类,北京趣拿信息技术有限公司,去哪儿旅行（APP）,应用于服务包推荐，通过用户历史行为特征、服务包属性特征、用户历史服务包偏好特征、航班基本属性特征等，推荐用户可能感兴趣的信息。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
去哪儿网首页搜索词推荐算法,个性化推送类,北京趣拿信息技术有限公司,去哪儿旅行（APP）,应用于搜索词推荐，通过用户行为数据，推荐用户可能感兴趣的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
去哪儿网首页信息流推荐算法,个性化推送类,北京趣拿信息技术有限公司,去哪儿旅行（APP）,应用于帖子推荐，通过帖子的主题和标签、用户历史行为数据，推荐用户可能感兴趣的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
思博网内容安全算法,检索过滤类,北京思博知网科技有限公司,思博网（网站）、思博（APP）,对平台上发布的帖子、回帖、评论、昵称、用户签名、服务商发布的商品等信息进行内容安全风险识别，发现和处置违法违规信息内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
搜狐视频推荐算法,个性化推送类,北京搜狐互联网信息服务有限公司,搜狐视频（APP）,应用于视频推荐，通过用户历史行为数据和视频属性信息，推荐用户可能感兴趣的视频内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
搜狐新闻热榜推荐算法,排序精选类,北京搜狐互联网信息服务有限公司,搜狐新闻（APP）,应用于搜狐新闻热榜、话题榜单、观点榜，通过新闻的点击、曝光、评论数等信息，对新闻内容进行排序。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
搜狐新闻搜索算法,检索过滤类,北京搜狐互联网信息服务有限公司,搜狐新闻（APP）,应用于搜索功能，通过用户输入的搜索词，搜索满足需求的新闻内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
搜狐新闻推荐算法,个性化推送类,北京搜狐互联网信息服务有限公司,搜狐新闻（APP）,应用于新闻信息推荐，通过用户个人兴趣爱好、历史偏好数据、网络社交信息等，推荐用户可能感兴趣的新闻信息。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
脉脉职场社区推送算法,个性化推送类,北京淘友天下科技发展有限公司,脉脉（APP）、脉脉官网（网站）,应用于内容、广告推荐，通过用户设备信息、个人资料及行为信息，推荐用户可能感兴趣的内容和服务。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
脉脉职场信息检索算法,检索过滤类,北京淘友天下科技发展有限公司,脉脉（APP）,应用于搜索功能，通过用户输入的关键词、用户个人资料及用户行为信息，搜索符合需求的内容和服务。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
闪送调度算法,调度决策类,北京同城必应科技有限公司,闪送商家版（网站、APP）、闪送员（APP）、闪送（网站、APP、小程序）,应用于配送场景，通过订单信息、闪送员的偏好设置、取件距离等信息，为订单匹配闪送员。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
翻咔动态推荐算法,个性化推送类,北京猩球互动网络科技有限公司,翻咔（APP）,应用于内容推荐，通过用户互动行为数据，推荐用户可能感兴趣的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
雪球个性化推送算法,个性化推送类,北京雪球信息科技有限公司,雪球（APP）,应用于内容推荐，通过用户行为数据及用户选择的兴趣标签，推荐用户可能感兴趣的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
知乎热榜算法,排序精选类,北京智者天下科技有限公司,知乎（网站、APP）,应用于知乎首页热榜，精选热点事件热词，使用事件相关统计信息及用户行为数据，对热点事件进行排序。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
知乎搜索算法,检索过滤类,北京智者天下科技有限公司,知乎（网站、APP）,应用于搜索功能，通过用户输入的关键词，搜索满足需求的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
知乎推荐页算法,个性化推送类,北京智者天下科技有限公司,知乎（网站、APP）,应用于内容推荐，通过用户画像、内容画像和用户行为数据，推荐用户可能感兴趣的内容。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
多面视频面试题目推荐算法,个性化推送类,多面（北京）科技有限公司,多面（APP）、多面智能视频面试平台（网站）,应用于内容推荐，通过招聘职位名称、类型及求职者简历信息，推荐用户可能感兴趣的面试题目。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
高德个性化推送算法,个性化推送类,北京高德图强科技有限公司,高德地图（APP）,应用于内容推荐，通过设备和服务日志等信息，推荐用户可能感兴趣的地图兴趣点。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
高德排序精选算法,排序精选类,北京高德图强科技有限公司,高德地图（APP）,应用于地图兴趣点的热门、精选榜单，通过兴趣点类别信息、指数、搜索量、导航量等信息，对地图兴趣点进行排序。,2023-1,algorithmic service,境内互联网信息服务算法备案清单（2023年1月）.docx
